model,policy,policy_label,review_budget,reviewer_success,seeds,tasks,mean_reviewed_tasks,mean_actual_review_rate,simulation,mean_team_success_rate,sd_team_success_rate,min_team_success_rate,max_team_success_rate,mean_selective_accuracy,sd_selective_accuracy,min_selective_accuracy,max_selective_accuracy,mean_autonomous_coverage,sd_autonomous_coverage,min_autonomous_coverage,max_autonomous_coverage,mean_autonomous_failure_rate,sd_autonomous_failure_rate,min_autonomous_failure_rate,max_autonomous_failure_rate,mean_failure_capture_rate,sd_failure_capture_rate,min_failure_capture_rate,max_failure_capture_rate,mean_deferral_precision,sd_deferral_precision,min_deferral_precision,max_deferral_precision,mean_unnecessary_review_rate,sd_unnecessary_review_rate,min_unnecessary_review_rate,max_unnecessary_review_rate,mean_errors_prevented_per_review,sd_errors_prevented_per_review,min_errors_prevented_per_review,max_errors_prevented_per_review,mean_reviews_per_prevented_failure,sd_reviews_per_prevented_failure,min_reviews_per_prevented_failure,max_reviews_per_prevented_failure
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.05,1.0,5,120,6.0,0.05,True,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.38596491228070173,0.0,0.38596491228070173,0.38596491228070173,0.95,0.0,0.95,0.95,0.6140350877192983,0.0,0.6140350877192983,0.6140350877192983,0.07894736842105263,0.0,0.07894736842105263,0.07894736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.1,0.6,5,120,12.0,0.1,True,0.42833333333333334,0.006666666666666668,0.4166666666666667,0.43333333333333335,0.4074074074074074,0.0,0.4074074074074074,0.4074074074074074,0.9,0.0,0.9,0.9,0.5925925925925926,0.0,0.5925925925925926,0.5925925925925926,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.06666666666666665,0.5,0.6666666666666666,1.6428571428571428,0.19691498217271744,1.5,2.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.1,0.75,5,120,12.0,0.1,True,0.4366666666666667,0.01247219128924647,0.4166666666666667,0.45,0.4074074074074074,0.0,0.4074074074074074,0.4074074074074074,0.9,0.0,0.9,0.9,0.5925925925925926,0.0,0.5925925925925926,0.5925925925925926,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.12472191289246473,0.5,0.8333333333333334,1.48,0.2925747767665559,1.2,2.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.1,0.9,5,120,12.0,0.1,True,0.45666666666666667,0.006236095644623231,0.45,0.4666666666666667,0.4074074074074074,0.0,0.4074074074074074,0.4074074074074074,0.9,0.0,0.9,0.9,0.5925925925925926,0.0,0.5925925925925926,0.5925925925925926,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.06236095644623234,0.8333333333333334,1.0,1.1163636363636362,0.0759295018829858,1.0,1.2
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.1,1.0,5,120,12.0,0.1,True,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.4074074074074074,0.0,0.4074074074074074,0.4074074074074074,0.9,0.0,0.9,0.9,0.5925925925925926,0.0,0.5925925925925926,0.5925925925925926,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.2,0.6,5,120,24.0,0.2,True,0.495,0.01545603082582619,0.475,0.5166666666666667,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.8,0.0,0.8,0.8,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6416666666666667,0.07728015412913088,0.5416666666666666,0.75,1.5811075199310494,0.1888978287397804,1.3333333333333333,1.8461538461538463
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.2,0.75,5,120,24.0,0.2,True,0.5133333333333333,0.015456030825826184,0.49166666666666664,0.5333333333333333,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.8,0.0,0.8,0.8,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.07728015412913088,0.625,0.8333333333333334,1.379298245614035,0.14901502813073159,1.2,1.6
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.2,0.9,5,120,24.0,0.2,True,0.55,0.005270462766947316,0.5416666666666666,0.5583333333333333,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.8,0.0,0.8,0.8,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.026352313834736508,0.875,0.9583333333333334,1.0918125352907961,0.03144583495689596,1.0434782608695652,1.1428571428571428
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.2,1.0,5,120,24.0,0.2,True,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.8,0.0,0.8,0.8,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.3,0.6,5,120,36.0,0.3,True,0.5650000000000001,0.013333333333333317,0.55,0.5833333333333334,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.7,0.0,0.7,0.7,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.47368421052631576,0.0,0.47368421052631576,0.47368421052631576,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6611111111111111,0.04444444444444441,0.6111111111111112,0.7222222222222222,1.5194685314685314,0.1021847087624932,1.3846153846153846,1.6363636363636365
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.3,0.75,5,120,36.0,0.3,True,0.5983333333333333,0.013333333333333355,0.575,0.6166666666666667,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.7,0.0,0.7,0.7,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.47368421052631576,0.0,0.47368421052631576,0.47368421052631576,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7722222222222223,0.04444444444444447,0.6944444444444444,0.8333333333333334,1.2994285714285714,0.07773109062003175,1.2,1.44
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.3,0.9,5,120,36.0,0.3,True,0.6433333333333333,0.006236095644623249,0.6333333333333333,0.65,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.7,0.0,0.7,0.7,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.47368421052631576,0.0,0.47368421052631576,0.47368421052631576,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9222222222222222,0.020786985482077462,0.8888888888888888,0.9444444444444444,1.0848930481283423,0.024658437672095277,1.0588235294117647,1.125
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.3,1.0,5,120,36.0,0.3,True,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.7,0.0,0.7,0.7,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.47368421052631576,0.0,0.47368421052631576,0.47368421052631576,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.5,0.6,5,120,60.0,0.5,True,0.6866666666666666,0.028185890875479624,0.6333333333333333,0.7083333333333334,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333,0.5,0.0,0.5,0.5,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.64,0.056371781750959214,0.5333333333333333,0.6833333333333333,1.576155327342747,0.15526525403740316,1.4634146341463414,1.875
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.5,0.75,5,120,60.0,0.5,True,0.7483333333333333,0.021343747458109488,0.7166666666666667,0.7833333333333333,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333,0.5,0.0,0.5,0.5,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7633333333333333,0.04268749491621902,0.7,0.8333333333333334,1.314120082815735,0.07305155281820894,1.2,1.4285714285714286
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.5,0.9,5,120,60.0,0.5,True,0.8183333333333334,0.0097182531580755,0.8083333333333333,0.8333333333333334,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333,0.5,0.0,0.5,0.5,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9033333333333333,0.01943650631615101,0.8833333333333333,0.9333333333333333,1.107519943369,0.023653126545059397,1.0714285714285714,1.1320754716981132
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),0.5,1.0,5,120,60.0,0.5,True,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333,0.5,0.0,0.5,0.5,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),1.0,0.6,5,120,120.0,1.0,True,0.755,0.02147349787787524,0.725,0.775,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.3883333333333333,0.021473497877875215,0.35833333333333334,0.4083333333333333,2.58318591707296,0.14612645932637508,2.4489795918367347,2.7906976744186047
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),1.0,0.75,5,120,120.0,1.0,True,0.8366666666666667,0.02081665999466134,0.8166666666666667,0.875,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.47,0.020816659994661316,0.45,0.5083333333333333,2.1316669717014842,0.090523779856593,1.9672131147540983,2.2222222222222223
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),1.0,0.9,5,120,120.0,1.0,True,0.9316666666666666,0.008164965809277272,0.9166666666666666,0.9416666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.565,0.008164965809277232,0.55,0.575,1.77028598000465,0.025915600638163724,1.7391304347826086,1.8181818181818181
gemini-2.5-flash,oracle_deferral,Oracle (upper bound),1.0,1.0,5,120,120.0,1.0,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,1.5789473684210527,0.0,1.5789473684210527,1.5789473684210527
claude-sonnet-5,always_autonomous,Always autonomous,0.0,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.0,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.0,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.0,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.05,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.05,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.05,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.05,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.1,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.1,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.1,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.1,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.2,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.2,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.2,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.2,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.3,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.3,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.3,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.3,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.5,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.5,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.5,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,0.5,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,1.0,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,1.0,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,1.0,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,always_autonomous,Always autonomous,1.0,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,random_deferral,Random,0.0,0.6,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,random_deferral,Random,0.0,0.75,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,random_deferral,Random,0.0,0.9,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,random_deferral,Random,0.0,1.0,5,120,0.0,0.0,True,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,1.0,0.0,1.0,1.0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
claude-sonnet-5,random_deferral,Random,0.05,0.6,5,120,6.0,0.05,True,0.7483333333333333,0.008164965809277232,0.7416666666666667,0.7583333333333333,0.7403508771929824,0.010526315789473665,0.7280701754385965,0.7543859649122807,0.95,0.0,0.95,0.95,0.2596491228070176,0.010526315789473691,0.24561403508771928,0.2719298245614035,0.04516129032258064,0.03870967741935484,0.0,0.0967741935483871,0.23333333333333334,0.19999999999999998,0.0,0.5,0.7666666666666666,0.2,0.5,1.0,0.13333333333333333,0.1632993161855452,0.0,0.3333333333333333,3.0,0.0,3.0,3.0
claude-sonnet-5,random_deferral,Random,0.05,0.75,5,120,6.0,0.05,True,0.75,0.010540925533894595,0.7416666666666667,0.7666666666666667,0.7403508771929824,0.010526315789473665,0.7280701754385965,0.7543859649122807,0.95,0.0,0.95,0.95,0.2596491228070176,0.010526315789473691,0.24561403508771928,0.2719298245614035,0.04516129032258064,0.03870967741935484,0.0,0.0967741935483871,0.23333333333333334,0.19999999999999998,0.0,0.5,0.7666666666666666,0.2,0.5,1.0,0.16666666666666666,0.21081851067789195,0.0,0.5,2.5,0.5,2.0,3.0
